r,t,f,y,ProductionByTechnologyAnnual
REGION1,LNDOTHIIBC1,LOTHIIBC1,2034,3.9995
REGION1,LNDOTHIIBC1,LOTHIIBC1,2035,4.0889
REGION1,LNDOTHIIBC1,LOTHIIBC1,2036,4.1555
REGION1,LNDOTHIIBC1,LOTHIIBC1,2037,4.2111
REGION1,LNDOTHIIBC1,LOTHIIBC1,2038,4.2555
REGION1,LNDOTHIIBC1,LOTHIIBC1,2039,4.3112
REGION1,LNDOTHIIBC1,LOTHIIBC1,2040,4.3556
REGION1,LNDOTHIIBC1,LOTHIIBC1,2041,4.4111
REGION1,LNDOTHIIBC1,LOTHIIBC1,2042,4.4556
REGION1,LNDOTHIIBC1,LOTHIIBC1,2043,4.5222
REGION1,LNDOTHIIBC1,LOTHIIBC1,2044,4.5667
REGION1,LNDOTHIIBC1,LOTHIIBC1,2045,4.6222
REGION1,LNDOTHIIBC1,LOTHIIBC1,2046,4.6778
REGION1,LNDOTHIIBC1,LOTHIIBC1,2047,4.7222
REGION1,LNDOTHIIBC1,LOTHIIBC1,2048,4.7777
REGION1,LNDOTHIIBC1,LOTHIIBC1,2049,4.8334
REGION1,LNDOTHIIBC1,LOTHIIBC1,2050,4.8889
REGION1,LNDPEAHIBC1,LPEAHIBC1,2020,0.0016
REGION1,LNDPEAHIBC1,LPEAHIBC1,2021,0.0015
REGION1,LNDPEAHIBC1,LPEAHIBC1,2022,0.0014
REGION1,LNDPEAHIBC1,LPEAHIBC1,2023,0.0013
REGION1,LNDPEAHIBC1,LPEAHIBC1,2024,0.0012
REGION1,LNDPEAHIBC1,LPEAHIBC1,2025,0.0141
REGION1,LNDPEAHIBC1,LPEAHIBC1,2026,0.0283
REGION1,LNDPEAHIBC1,LPEAHIBC1,2027,0.0459
REGION1,LNDPEAHIBC1,LPEAHIBC1,2028,0.0602
REGION1,LNDPEAHIBC1,LPEAHIBC1,2029,0.0777
REGION1,LNDPEAHIBC1,LPEAHIBC1,2030,0.092
REGION1,LNDPEAHIBC1,LPEAHIBC1,2031,0.1063
REGION1,LNDPEAHIBC1,LPEAHIBC1,2032,0.1238
REGION1,LNDPEAHIBC1,LPEAHIBC1,2033,0.1381
REGION1,LNDPEAHIBC1,LPEAHIBC1,2034,0.1557
REGION1,LNDPEAHIBC1,LPEAHIBC1,2035,0.17
REGION1,LNDPEAHIBC1,LPEAHIBC1,2036,0.1733
REGION1,LNDPEAHIBC1,LPEAHIBC1,2037,0.18
REGION1,LNDPEAHIBC1,LPEAHIBC1,2038,0.1833
REGION1,LNDPEAHIBC1,LPEAHIBC1,2039,0.19
REGION1,LNDPEAHIBC1,LPEAHIBC1,2040,0.1933
REGION1,LNDPEAHIBC1,LPEAHIBC1,2041,0.1967
REGION1,LNDPEAHIBC1,LPEAHIBC1,2042,0.2033
REGION1,LNDPEAHIBC1,LPEAHIBC1,2043,0.2067
REGION1,LNDPEAHIBC1,LPEAHIBC1,2044,0.2133
REGION1,LNDPEAHIBC1,LPEAHIBC1,2045,0.2167
REGION1,LNDPEAHIBC1,LPEAHIBC1,2046,0.22
REGION1,LNDPEAHIBC1,LPEAHIBC1,2047,0.2267
REGION1,LNDPEAHIBC1,LPEAHIBC1,2048,0.23
REGION1,LNDPEAHIBC1,LPEAHIBC1,2049,0.2367
REGION1,LNDPEAHIBC1,LPEAHIBC1,2050,0.24
REGION1,LNDPEAHRBC1,LPEAHRBC1,2020,0.1174
REGION1,LNDPEAHRBC1,LPEAHRBC1,2021,0.1175
REGION1,LNDPEAHRBC1,LPEAHRBC1,2022,0.1253
REGION1,LNDPEAHRBC1,LPEAHRBC1,2023,0.1277
REGION1,LNDPEAHRBC1,LPEAHRBC1,2024,0.1171
REGION1,LNDPEAHRBC1,LPEAHRBC1,2025,0.1064
REGION1,LNDPEAHRBC1,LPEAHRBC1,2026,0.0958
REGION1,LNDPEAHRBC1,LPEAHRBC1,2027,0.0851
REGION1,LNDPEAHRBC1,LPEAHRBC1,2028,0.0745
REGION1,LNDPEAHRBC1,LPEAHRBC1,2029,0.0639
REGION1,LNDPEAHRBC1,LPEAHRBC1,2030,0.0533
REGION1,LNDPEAHRBC1,LPEAHRBC1,2031,0.0426
REGION1,LNDPEAHRBC1,LPEAHRBC1,2032,0.032
REGION1,LNDPEAHRBC1,LPEAHRBC1,2033,0.0213
REGION1,LNDPEAHRBC1,LPEAHRBC1,2034,0.0106
REGION1,LNDPEAIIBC1,LPEAIIBC1,2023,0.0003
REGION1,LNDPEAIIBC1,LPEAIIBC1,2024,0.0003
REGION1,LNDPEAIIBC1,LPEAIIBC1,2025,0.0003
REGION1,LNDPEAIIBC1,LPEAIIBC1,2026,0.0002
REGION1,LNDPEAIIBC1,LPEAIIBC1,2027,0.0002
REGION1,LNDPEAIIBC1,LPEAIIBC1,2028,0.0002
REGION1,LNDPEAIIBC1,LPEAIIBC1,2029,0.0002
REGION1,LNDPEAIIBC1,LPEAIIBC1,2030,0.0001
REGION1,LNDPEAIIBC1,LPEAIIBC1,2031,0.0001
REGION1,LNDPEAIIBC1,LPEAIIBC1,2032,0.0001
REGION1,LNDPEAIIBC1,LPEAIIBC1,2033,0.0
REGION1,LNDPEAIIBC1,LPEAIIBC1,2034,0.0
REGION1,LNDPEAIRBC1,LPEAIRBC1,2023,0.0018
REGION1,LNDPEAIRBC1,LPEAIRBC1,2024,0.0271
REGION1,LNDPEAIRBC1,LPEAIRBC1,2025,0.0266
REGION1,LNDPEAIRBC1,LPEAIRBC1,2026,0.024
REGION1,LNDPEAIRBC1,LPEAIRBC1,2027,0.0213
REGION1,LNDPEAIRBC1,LPEAIRBC1,2028,0.0186
REGION1,LNDPEAIRBC1,LPEAIRBC1,2029,0.0159
REGION1,LNDPEAIRBC1,LPEAIRBC1,2030,0.0133
REGION1,LNDPEAIRBC1,LPEAIRBC1,2031,0.0106
REGION1,LNDPEAIRBC1,LPEAIRBC1,2032,0.008
REGION1,LNDPEAIRBC1,LPEAIRBC1,2033,0.0053
REGION1,LNDPEAIRBC1,LPEAIRBC1,2034,0.0027
REGION1,LNDPTWHIBC1,LPTWHIBC1,2020,0.0001
REGION1,LNDPTWHIBC1,LPTWHIBC1,2021,0.0001
REGION1,LNDPTWHIBC1,LPTWHIBC1,2022,0.0001
REGION1,LNDPTWHIBC1,LPTWHIBC1,2023,0.0001
REGION1,LNDPTWHIBC1,LPTWHIBC1,2024,0.0001
REGION1,LNDPTWHIBC1,LPTWHIBC1,2025,0.0001
REGION1,LNDPTWHIBC1,LPTWHIBC1,2026,0.0001
REGION1,LNDPTWHIBC1,LPTWHIBC1,2027,0.0001
REGION1,LNDPTWHIBC1,LPTWHIBC1,2028,0.0001
REGION1,LNDPTWHIBC1,LPTWHIBC1,2029,0.0001
REGION1,LNDPTWHIBC1,LPTWHIBC1,2030,0.0001
REGION1,LNDPTWHIBC1,LPTWHIBC1,2031,0.0001
REGION1,LNDPTWHIBC1,LPTWHIBC1,2032,0.0
REGION1,LNDPTWHIBC1,LPTWHIBC1,2033,0.0
REGION1,LNDPTWHIBC1,LPTWHIBC1,2034,0.0
REGION1,LNDPTWHIBC1,LPTWHIBC1,2035,0.0002
REGION1,LNDPTWHIBC1,LPTWHIBC1,2036,0.0002
REGION1,LNDPTWHIBC1,LPTWHIBC1,2037,0.0002
REGION1,LNDPTWHIBC1,LPTWHIBC1,2038,0.0002
REGION1,LNDPTWHIBC1,LPTWHIBC1,2039,0.0002
REGION1,LNDPTWHIBC1,LPTWHIBC1,2040,0.0002
REGION1,LNDPTWHIBC1,LPTWHIBC1,2041,0.0002
REGION1,LNDPTWHIBC1,LPTWHIBC1,2042,0.0002
REGION1,LNDPTWHIBC1,LPTWHIBC1,2043,0.0002
REGION1,LNDPTWHIBC1,LPTWHIBC1,2044,0.0002
REGION1,LNDPTWHIBC1,LPTWHIBC1,2045,0.0002
REGION1,LNDPTWHIBC1,LPTWHIBC1,2046,0.0002
REGION1,LNDPTWHIBC1,LPTWHIBC1,2047,0.0002
REGION1,LNDPTWHIBC1,LPTWHIBC1,2048,0.0002
REGION1,LNDPTWHIBC1,LPTWHIBC1,2049,0.0002
REGION1,LNDPTWHIBC1,LPTWHIBC1,2050,0.0002
REGION1,LNDPTWHRBC1,LPTWHRBC1,2027,0.0
REGION1,LNDPTWHRBC1,LPTWHRBC1,2028,0.0
REGION1,LNDPTWHRBC1,LPTWHRBC1,2029,0.0001
REGION1,LNDPTWHRBC1,LPTWHRBC1,2030,0.0001
REGION1,LNDPTWHRBC1,LPTWHRBC1,2031,0.0001
REGION1,LNDPTWHRBC1,LPTWHRBC1,2032,0.0001
REGION1,LNDPTWHRBC1,LPTWHRBC1,2033,0.0001
REGION1,LNDPTWHRBC1,LPTWHRBC1,2034,0.0002
REGION1,LNDRAPHIBC1,LRAPHIBC1,2020,0.0031
REGION1,LNDRAPHIBC1,LRAPHIBC1,2021,0.0029
REGION1,LNDRAPHIBC1,LRAPHIBC1,2022,0.0027
REGION1,LNDRAPHIBC1,LRAPHIBC1,2023,0.0025
REGION1,LNDRAPHIBC1,LRAPHIBC1,2024,0.0023
REGION1,LNDRAPHIBC1,LRAPHIBC1,2025,0.0212
REGION1,LNDRAPHIBC1,LRAPHIBC1,2026,0.0486
REGION1,LNDRAPHIBC1,LRAPHIBC1,2027,0.0759
REGION1,LNDRAPHIBC1,LRAPHIBC1,2028,0.1006
REGION1,LNDRAPHIBC1,LRAPHIBC1,2029,0.1279
REGION1,LNDRAPHIBC1,LRAPHIBC1,2030,0.1552
REGION1,LNDRAPHIBC1,LRAPHIBC1,2031,0.1799
REGION1,LNDRAPHIBC1,LRAPHIBC1,2032,0.2072
REGION1,LNDRAPHIBC1,LRAPHIBC1,2033,0.2345
REGION1,LNDRAPHIBC1,LRAPHIBC1,2034,0.2592
REGION1,LNDRAPHIBC1,LRAPHIBC1,2035,0.2865
REGION1,LNDRAPHIBC1,LRAPHIBC1,2036,0.2919
REGION1,LNDRAPHIBC1,LRAPHIBC1,2037,0.2946
REGION1,LNDRAPHIBC1,LRAPHIBC1,2038,0.3
REGION1,LNDRAPHIBC1,LRAPHIBC1,2039,0.3027
REGION1,LNDRAPHIBC1,LRAPHIBC1,2040,0.3081
REGION1,LNDRAPHIBC1,LRAPHIBC1,2041,0.3135
REGION1,LNDRAPHIBC1,LRAPHIBC1,2042,0.3162
REGION1,LNDRAPHIBC1,LRAPHIBC1,2043,0.3217
REGION1,LNDRAPHIBC1,LRAPHIBC1,2044,0.327
REGION1,LNDRAPHIBC1,LRAPHIBC1,2045,0.3298
REGION1,LNDRAPHIBC1,LRAPHIBC1,2046,0.3351
REGION1,LNDRAPHIBC1,LRAPHIBC1,2047,0.3406
REGION1,LNDRAPHIBC1,LRAPHIBC1,2048,0.3432
REGION1,LNDRAPHIBC1,LRAPHIBC1,2049,0.3487
REGION1,LNDRAPHIBC1,LRAPHIBC1,2050,0.354
REGION1,LNDRAPHRBC1,LRAPHRBC1,2020,0.1568
REGION1,LNDRAPHRBC1,LRAPHRBC1,2021,0.2341
REGION1,LNDRAPHRBC1,LRAPHRBC1,2022,0.2372
REGION1,LNDRAPHRBC1,LRAPHRBC1,2023,0.2416
REGION1,LNDRAPHRBC1,LRAPHRBC1,2024,0.2215
REGION1,LNDRAPHRBC1,LRAPHRBC1,2025,0.2014
REGION1,LNDRAPHRBC1,LRAPHRBC1,2026,0.1812
REGION1,LNDRAPHRBC1,LRAPHRBC1,2027,0.1611
REGION1,LNDRAPHRBC1,LRAPHRBC1,2028,0.141
REGION1,LNDRAPHRBC1,LRAPHRBC1,2029,0.1208
REGION1,LNDRAPHRBC1,LRAPHRBC1,2030,0.1007
REGION1,LNDRAPHRBC1,LRAPHRBC1,2031,0.0805
REGION1,LNDRAPHRBC1,LRAPHRBC1,2032,0.0604
REGION1,LNDRAPHRBC1,LRAPHRBC1,2033,0.0403
REGION1,LNDRAPHRBC1,LRAPHRBC1,2034,0.0201
REGION1,LNDRAPIIBC1,LRAPIIBC1,2023,0.0006
REGION1,LNDRAPIIBC1,LRAPIIBC1,2024,0.0006
REGION1,LNDRAPIIBC1,LRAPIIBC1,2025,0.0005
REGION1,LNDRAPIIBC1,LRAPIIBC1,2026,0.0005
REGION1,LNDRAPIIBC1,LRAPIIBC1,2027,0.0004
REGION1,LNDRAPIIBC1,LRAPIIBC1,2028,0.0004
REGION1,LNDRAPIIBC1,LRAPIIBC1,2029,0.0003
REGION1,LNDRAPIIBC1,LRAPIIBC1,2030,0.0003
REGION1,LNDRAPIIBC1,LRAPIIBC1,2031,0.0002
REGION1,LNDRAPIIBC1,LRAPIIBC1,2032,0.0001
REGION1,LNDRAPIIBC1,LRAPIIBC1,2033,0.0001
REGION1,LNDRAPIIBC1,LRAPIIBC1,2034,0.0
REGION1,LNDRAPIRBC1,LRAPIRBC1,2023,0.0019
REGION1,LNDRAPIRBC1,LRAPIRBC1,2024,0.0454
REGION1,LNDRAPIRBC1,LRAPIRBC1,2025,0.0503
REGION1,LNDRAPIRBC1,LRAPIRBC1,2026,0.0453
REGION1,LNDRAPIRBC1,LRAPIRBC1,2027,0.0403
REGION1,LNDRAPIRBC1,LRAPIRBC1,2028,0.0352
REGION1,LNDRAPIRBC1,LRAPIRBC1,2029,0.0302
REGION1,LNDRAPIRBC1,LRAPIRBC1,2030,0.0251
REGION1,LNDRAPIRBC1,LRAPIRBC1,2031,0.0201
REGION1,LNDRAPIRBC1,LRAPIRBC1,2032,0.015
REGION1,LNDRAPIRBC1,LRAPIRBC1,2033,0.0101
REGION1,LNDRAPIRBC1,LRAPIRBC1,2034,0.005
REGION1,LNDRYEHIBC1,LRYEHIBC1,2020,0.0001
REGION1,LNDRYEHIBC1,LRYEHIBC1,2021,0.0001
REGION1,LNDRYEHIBC1,LRYEHIBC1,2022,0.0001
REGION1,LNDRYEHIBC1,LRYEHIBC1,2023,0.0001
REGION1,LNDRYEHIBC1,LRYEHIBC1,2024,0.0001
REGION1,LNDRYEHIBC1,LRYEHIBC1,2025,0.0001
REGION1,LNDRYEHIBC1,LRYEHIBC1,2026,0.0001
REGION1,LNDRYEHIBC1,LRYEHIBC1,2027,0.0001
REGION1,LNDRYEHIBC1,LRYEHIBC1,2028,0.0001
REGION1,LNDRYEHIBC1,LRYEHIBC1,2029,0.0001
REGION1,LNDRYEHIBC1,LRYEHIBC1,2030,0.0
REGION1,LNDRYEHIBC1,LRYEHIBC1,2031,0.0
REGION1,LNDRYEHIBC1,LRYEHIBC1,2032,0.0
REGION1,LNDRYEHIBC1,LRYEHIBC1,2033,0.0
REGION1,LNDRYEHIBC1,LRYEHIBC1,2034,0.0
REGION1,LNDRYEHRBC1,LRYEHRBC1,2020,0.0034
REGION1,LNDRYEHRBC1,LRYEHRBC1,2021,0.0055
REGION1,LNDRYEHRBC1,LRYEHRBC1,2022,0.0051
REGION1,LNDRYEHRBC1,LRYEHRBC1,2023,0.0051
REGION1,LNDRYEHRBC1,LRYEHRBC1,2024,0.0049
REGION1,LNDRYEHRBC1,LRYEHRBC1,2025,0.0049
REGION1,LNDRYEHRBC1,LRYEHRBC1,2026,0.0049
REGION1,LNDRYEHRBC1,LRYEHRBC1,2027,0.0049
REGION1,LNDRYEHRBC1,LRYEHRBC1,2028,0.0049
REGION1,LNDRYEHRBC1,LRYEHRBC1,2029,0.0049
REGION1,LNDRYEHRBC1,LRYEHRBC1,2030,0.0049
REGION1,LNDRYEHRBC1,LRYEHRBC1,2031,0.0042
REGION1,LNDRYEHRBC1,LRYEHRBC1,2032,0.0043
REGION1,LNDRYEHRBC1,LRYEHRBC1,2033,0.0045
REGION1,LNDRYEHRBC1,LRYEHRBC1,2034,0.0047
REGION1,LNDRYEHRBC1,LRYEHRBC1,2035,0.0046
REGION1,LNDRYEHRBC1,LRYEHRBC1,2036,0.0046
REGION1,LNDRYEHRBC1,LRYEHRBC1,2037,0.0046
REGION1,LNDRYEHRBC1,LRYEHRBC1,2038,0.0046
REGION1,LNDRYEHRBC1,LRYEHRBC1,2039,0.0046
REGION1,LNDRYEHRBC1,LRYEHRBC1,2040,0.0046
REGION1,LNDRYEHRBC1,LRYEHRBC1,2041,0.0046
REGION1,LNDRYEHRBC1,LRYEHRBC1,2042,0.0046
REGION1,LNDRYEHRBC1,LRYEHRBC1,2043,0.0046
REGION1,LNDRYEHRBC1,LRYEHRBC1,2044,0.0046
REGION1,LNDRYEHRBC1,LRYEHRBC1,2045,0.0046
REGION1,LNDRYEHRBC1,LRYEHRBC1,2046,0.0044
REGION1,LNDRYEHRBC1,LRYEHRBC1,2047,0.0044
REGION1,LNDRYEHRBC1,LRYEHRBC1,2048,0.0044
REGION1,LNDRYEHRBC1,LRYEHRBC1,2049,0.0044
REGION1,LNDRYEHRBC1,LRYEHRBC1,2050,0.0044
REGION1,LNDRYEIIBC1,LRYEIIBC1,2031,0.0
REGION1,LNDRYEIIBC1,LRYEIIBC1,2032,0.0
REGION1,LNDRYEIIBC1,LRYEIIBC1,2033,0.0
REGION1,LNDRYEIRBC1,LRYEIRBC1,2031,0.001
REGION1,LNDRYEIRBC1,LRYEIRBC1,2032,0.0008
REGION1,LNDRYEIRBC1,LRYEIRBC1,2033,0.0005
REGION1,LNDRYEIRBC1,LRYEIRBC1,2034,0.0002
REGION1,LNDRYELRBC1,LRYELRBC1,2035,0.0007
REGION1,LNDRYELRBC1,LRYELRBC1,2036,0.0007
REGION1,LNDRYELRBC1,LRYELRBC1,2037,0.0007
REGION1,LNDRYELRBC1,LRYELRBC1,2038,0.0007
REGION1,LNDWATBC1,LWATBC1,2020,43.0424
REGION1,LNDWATBC1,LWATBC1,2021,43.0424
REGION1,LNDWATBC1,LWATBC1,2022,43.0424
REGION1,LNDWATBC1,LWATBC1,2023,43.0424
REGION1,LNDWATBC1,LWATBC1,2024,43.0424
REGION1,LNDWATBC1,LWATBC1,2025,43.0424
REGION1,LNDWATBC1,LWATBC1,2026,43.0424
REGION1,LNDWATBC1,LWATBC1,2027,43.0424
REGION1,LNDWATBC1,LWATBC1,2028,43.0424
REGION1,LNDWATBC1,LWATBC1,2029,43.0424
REGION1,LNDWATBC1,LWATBC1,2030,43.0424
REGION1,LNDWATBC1,LWATBC1,2031,43.0424
REGION1,LNDWATBC1,LWATBC1,2032,43.0424
REGION1,LNDWATBC1,LWATBC1,2033,43.0424
REGION1,LNDWATBC1,LWATBC1,2034,43.0425
REGION1,LNDWATBC1,LWATBC1,2035,43.0424
REGION1,LNDWATBC1,LWATBC1,2036,43.0424
REGION1,LNDWATBC1,LWATBC1,2037,43.0425
REGION1,LNDWATBC1,LWATBC1,2038,43.0425
REGION1,LNDWATBC1,LWATBC1,2039,43.0424
REGION1,LNDWATBC1,LWATBC1,2040,43.0424
REGION1,LNDWATBC1,LWATBC1,2041,43.0424
REGION1,LNDWATBC1,LWATBC1,2042,43.0425
REGION1,LNDWATBC1,LWATBC1,2043,43.0424
REGION1,LNDWATBC1,LWATBC1,2044,43.0424
REGION1,LNDWATBC1,LWATBC1,2045,43.0424
REGION1,LNDWATBC1,LWATBC1,2046,43.0424
REGION1,LNDWATBC1,LWATBC1,2047,43.0424
REGION1,LNDWATBC1,LWATBC1,2048,43.0424
REGION1,LNDWATBC1,LWATBC1,2049,43.0424
REGION1,LNDWATBC1,LWATBC1,2050,43.0424
REGION1,LNDWHEHIBC1,LWHEHIBC1,2031,0.0009
REGION1,LNDWHEHIBC1,LWHEHIBC1,2032,0.0007
REGION1,LNDWHEHIBC1,LWHEHIBC1,2033,0.0005
REGION1,LNDWHEHIBC1,LWHEHIBC1,2034,0.0002
REGION1,LNDWHEHRBC1,LWHEHRBC1,2020,0.0637
REGION1,LNDWHEHRBC1,LWHEHRBC1,2021,0.0975
REGION1,LNDWHEHRBC1,LWHEHRBC1,2022,0.0988
REGION1,LNDWHEHRBC1,LWHEHRBC1,2023,0.1
REGION1,LNDWHEHRBC1,LWHEHRBC1,2024,0.1
REGION1,LNDWHEHRBC1,LWHEHRBC1,2025,0.1012
REGION1,LNDWHEHRBC1,LWHEHRBC1,2026,0.1025
REGION1,LNDWHEHRBC1,LWHEHRBC1,2027,0.1038
REGION1,LNDWHEHRBC1,LWHEHRBC1,2028,0.105
REGION1,LNDWHEHRBC1,LWHEHRBC1,2029,0.1062
REGION1,LNDWHEHRBC1,LWHEHRBC1,2030,0.1075
REGION1,LNDWHEHRBC1,LWHEHRBC1,2031,0.0936
REGION1,LNDWHEHRBC1,LWHEHRBC1,2032,0.0986
REGION1,LNDWHEHRBC1,LWHEHRBC1,2033,0.1037
REGION1,LNDWHEHRBC1,LWHEHRBC1,2034,0.1074
REGION1,LNDWHEHRBC1,LWHEHRBC1,2035,0.1125
REGION1,LNDWHEHRBC1,LWHEHRBC1,2036,0.1138
REGION1,LNDWHEHRBC1,LWHEHRBC1,2037,0.115
REGION1,LNDWHEHRBC1,LWHEHRBC1,2038,0.1162
REGION1,LNDWHEHRBC1,LWHEHRBC1,2039,0.1175
REGION1,LNDWHEHRBC1,LWHEHRBC1,2040,0.1187
REGION1,LNDWHEHRBC1,LWHEHRBC1,2041,0.12
REGION1,LNDWHEHRBC1,LWHEHRBC1,2042,0.1213
REGION1,LNDWHEHRBC1,LWHEHRBC1,2043,0.1213
REGION1,LNDWHEHRBC1,LWHEHRBC1,2044,0.1225
REGION1,LNDWHEHRBC1,LWHEHRBC1,2045,0.1238
REGION1,LNDWHEHRBC1,LWHEHRBC1,2046,0.125
REGION1,LNDWHEHRBC1,LWHEHRBC1,2047,0.1262
REGION1,LNDWHEHRBC1,LWHEHRBC1,2048,0.1275
REGION1,LNDWHEHRBC1,LWHEHRBC1,2049,0.1288
REGION1,LNDWHEHRBC1,LWHEHRBC1,2050,0.13
REGION1,LNDWHEIIBC1,LWHEIIBC1,2031,0.0002
REGION1,LNDWHEIIBC1,LWHEIIBC1,2032,0.0002
REGION1,LNDWHEIIBC1,LWHEIIBC1,2033,0.0001
REGION1,LNDWHEIIBC1,LWHEIIBC1,2034,0.0001
REGION1,LNDWHEIRBC1,LWHEIRBC1,2031,0.0227
REGION1,LNDWHEIRBC1,LWHEIRBC1,2032,0.017
REGION1,LNDWHEIRBC1,LWHEIRBC1,2033,0.0113
REGION1,LNDWHEIRBC1,LWHEIRBC1,2034,0.0056
REGION1,MINLNDBC1,LBC1,2020,925.0
REGION1,MINLNDBC1,LBC1,2021,925.0
REGION1,MINLNDBC1,LBC1,2022,925.0
REGION1,MINLNDBC1,LBC1,2023,925.0
REGION1,MINLNDBC1,LBC1,2024,925.0
REGION1,MINLNDBC1,LBC1,2025,925.0
REGION1,MINLNDBC1,LBC1,2026,925.0
REGION1,MINLNDBC1,LBC1,2027,925.0
REGION1,MINLNDBC1,LBC1,2028,925.0
REGION1,MINLNDBC1,LBC1,2029,925.0
REGION1,MINLNDBC1,LBC1,2030,925.0
REGION1,MINLNDBC1,LBC1,2031,925.0
REGION1,MINLNDBC1,LBC1,2032,925.0
REGION1,MINLNDBC1,LBC1,2033,925.0
REGION1,MINLNDBC1,LBC1,2034,925.0
REGION1,MINLNDBC1,LBC1,2035,925.0
REGION1,MINLNDBC1,LBC1,2036,925.0
REGION1,MINLNDBC1,LBC1,2037,925.0
REGION1,MINLNDBC1,LBC1,2038,925.0
REGION1,MINLNDBC1,LBC1,2039,925.0
REGION1,MINLNDBC1,LBC1,2040,925.0
REGION1,MINLNDBC1,LBC1,2041,925.0
REGION1,MINLNDBC1,LBC1,2042,925.0
REGION1,MINLNDBC1,LBC1,2043,925.0
REGION1,MINLNDBC1,LBC1,2044,925.0
REGION1,MINLNDBC1,LBC1,2045,925.0
REGION1,MINLNDBC1,LBC1,2046,925.0
REGION1,MINLNDBC1,LBC1,2047,925.0
REGION1,MINLNDBC1,LBC1,2048,925.0
REGION1,MINLNDBC1,LBC1,2049,925.0
REGION1,MINLNDBC1,LBC1,2050,925.0
REGION1,MINNGS,NGS,2020,392.67
REGION1,MINNGS,NGS,2021,388.75
REGION1,MINNGS,NGS,2022,385.11
REGION1,MINNGS,NGS,2023,384.67
REGION1,MINNGS,NGS,2024,418.1459
REGION1,MINNGS,NGS,2025,421.11
REGION1,MINNGS,NGS,2026,446.28
REGION1,MINNGS,NGS,2027,447.19
REGION1,MINNGS,NGS,2028,441.49
REGION1,MINNGS,NGS,2029,436.31
REGION1,MINNGS,NGS,2030,447.33
REGION1,MINNGS,NGS,2031,424.96
REGION1,MINNGS,NGS,2032,402.6
REGION1,MINNGS,NGS,2033,380.23
REGION1,MINNGS,NGS,2034,357.85
REGION1,MINNGS,NGS,2035,335.5
REGION1,MINNGS,NGS,2036,313.13
REGION1,MINNGS,NGS,2037,290.77
REGION1,MINNGS,NGS,2038,268.9977
REGION1,MINNGS,NGS,2039,251.5909
REGION1,MINNGS,NGS,2040,234.0669
REGION1,MINNGS,NGS,2041,216.5619
REGION1,MINNGS,NGS,2042,199.0259
REGION1,MINNGS,NGS,2043,181.3397
REGION1,MINNGS,NGS,2044,163.8236
REGION1,MINNGS,NGS,2045,146.2807
REGION1,MINNGS,NGS,2046,125.2528
REGION1,MINNGS,NGS,2047,100.5325
REGION1,MINNGS,NGS,2048,70.1067
REGION1,MINNGS,NGS,2049,39.6992
REGION1,MINPRCBC1,WTRPRCBC1,2020,696.3763
REGION1,MINPRCBC1,WTRPRCBC1,2021,704.0846
REGION1,MINPRCBC1,WTRPRCBC1,2022,704.0434
REGION1,MINPRCBC1,WTRPRCBC1,2023,705.5612
REGION1,MINPRCBC1,WTRPRCBC1,2024,706.5263
REGION1,MINPRCBC1,WTRPRCBC1,2025,706.5701
REGION1,MINPRCBC1,WTRPRCBC1,2026,706.9055
REGION1,MINPRCBC1,WTRPRCBC1,2027,689.1721
REGION1,MINPRCBC1,WTRPRCBC1,2028,689.6912
REGION1,MINPRCBC1,WTRPRCBC1,2029,690.0048
REGION1,MINPRCBC1,WTRPRCBC1,2030,690.2317
REGION1,MINPRCBC1,WTRPRCBC1,2031,690.7107
REGION1,MINPRCBC1,WTRPRCBC1,2032,690.6388
REGION1,MINPRCBC1,WTRPRCBC1,2033,690.929
REGION1,MINPRCBC1,WTRPRCBC1,2034,691.0838
REGION1,MINPRCBC1,WTRPRCBC1,2035,672.5175
REGION1,MINPRCBC1,WTRPRCBC1,2036,671.3291
REGION1,MINPRCBC1,WTRPRCBC1,2037,671.1548
REGION1,MINPRCBC1,WTRPRCBC1,2038,670.847
REGION1,MINPRCBC1,WTRPRCBC1,2039,670.4142
REGION1,MINPRCBC1,WTRPRCBC1,2040,670.65
REGION1,MINPRCBC1,WTRPRCBC1,2041,671.0184
REGION1,MINPRCBC1,WTRPRCBC1,2042,671.3603
REGION1,MINPRCBC1,WTRPRCBC1,2043,671.7099
REGION1,MINPRCBC1,WTRPRCBC1,2044,672.0299
REGION1,MINPRCBC1,WTRPRCBC1,2045,672.3579
REGION1,MINPRCBC1,WTRPRCBC1,2046,672.6791
REGION1,MINPRCBC1,WTRPRCBC1,2047,673.0042
REGION1,MINPRCBC1,WTRPRCBC1,2048,673.3339
REGION1,MINPRCBC1,WTRPRCBC1,2049,673.654
REGION1,MINPRCBC1,WTRPRCBC1,2050,673.983
REGION1,MINURN,URN,2028,37.0962
REGION1,MINURN,URN,2029,73.6596
REGION1,MINURN,URN,2030,115.9838
REGION1,MINURN,URN,2031,266.5998
REGION1,MINURN,URN,2032,417.2157
REGION1,MINURN,URN,2033,567.765
REGION1,MINURN,URN,2034,718.4142
REGION1,MINURN,URN,2035,871.112
REGION1,MINURN,URN,2036,1021.6946
REGION1,MINURN,URN,2037,1176.207
REGION1,MINURN,URN,2038,1331.2178
REGION1,MINURN,URN,2039,1479.6724
REGION1,MINURN,URN,2040,1624.9371
REGION1,MINURN,URN,2041,1770.1861
